equip_id	 utility	 size	 pos_x 	 pos_y	 pos_z
WLT35P1	 산배기(ACID)	 [기본 사이즈] 200 mm	 208331.45 	 93700.29	 49345.0
WLT35P1	 산배기(ACID)	 [기본 사이즈] 100 mm	 206580.95 	 93450.29	 49850.0
WLT35P1	 산배기(ACID)	 [기본 사이즈] 100 mm	 208386.95 	 93449.79	 49850.0
WLT35P1	 산배기(ACID)	 [기본 사이즈] 200 mm	 206525.45 	 93700.29	 49345.0
WLT35P1	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 207886.77 	 91220.95	 43173.0
WLT35P1	 열배기(HEAT)	 [기본 사이즈] 100 mm	 205949.45 	 92175.51	 49903.99
WUD3501	 열배기(HEAT)	 [기본 사이즈] 19 mm	 181563.47 	 75250.08	 42991.21
WUD3501	 열배기(HEAT)	 [기본 사이즈] 13 mm	 181236.74 	 75250.08	 42991.21
WUD3501	 열배기(HEAT)	 [기본 사이즈] 150 mm	 180871.67 	 74918.12	 43162.65
WUD3501	 열배기(HEAT)	 [기본 사이즈] 19 mm	 181563.47 	 73227.75	 42991.21
WUD3501	 열배기(HEAT)	 [기본 사이즈] 13 mm	 181236.74 	 73227.75	 42991.21
WUD3501	 열배기(HEAT)	 [기본 사이즈] 150 mm	 180871.67 	 72895.79	 43162.65
WUD3501	 열배기(HEAT)	 [기본 사이즈] 150 mm	 180155.04 	 71480.8	 42929.4
WUD3501	 열배기(HEAT)	 [기본 사이즈] 25 mm	 179820.04 	 71369.01	 42746.1
WUD3501	 열배기(HEAT)	 [기본 사이즈] 25 mm	 181290.04 	 71533.01	 42746.1
WUD3501	 열배기(HEAT)	 [기본 사이즈] 25 mm	 180620.04 	 71669.0	 42746.1
WUD3501	 열배기(HEAT)	 [기본 사이즈] 13 mm	 180620.04 	 71243.01	 42737.0
WUD3501	 열배기(HEAT)	 [기본 사이즈] 100 mm	 180041.0 	 76364.14	 49906.0
WUD3501	 열배기(HEAT)	 [기본 사이즈] 6 mm	 180249.5 	 73923.5	 42224.6
WUD3501	 열배기(HEAT)	 [기본 사이즈] 6 mm	 180089.5 	 73923.5	 42224.6
WUD3501	 산배기(ACID)	 [기본 사이즈] 100 mm	 179137.68 	 78111.8	 49852.0
WUD3501	 산배기(ACID)	 [기본 사이즈] 100 mm	 178387.68 	 78111.8	 49852.0
WUD35P2	 열배기(HEAT)	 [기본 사이즈] 100 mm	 93756.79 	 90609.05	 42989.0
WUD35P2	 열배기(HEAT)	 [기본 사이즈] 100 mm	 95732.7 	 89877.75	 49906.0
WUD35P2	 산배기(ACID)	 [기본 사이즈] 100 mm	 90398.57 	 89192.56	 49852.0
WUD35P2	 산배기(ACID)	 [기본 사이즈] 100 mm	 90398.57 	 88442.56	 49852.0
WPE3502	 열배기(HEAT)	 [기본 사이즈] 100 mm	 180040.96 	 88681.88	 49900.0
WPE3502	 산배기(ACID)	 [기본 사이즈] 100 mm	 177967.63 	 87710.64	 43318.0
WPE3502	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 178642.63 	 87700.64	 43173.0
WDS35RA	 열배기(HEAT)	 [기본 사이즈] 200 mm	 178441.47 	 80781.48	 49602.0
WDS35RA	 열배기(HEAT)	 [기본 사이즈] 200 mm	 179106.46 	 82031.77	 49602.0
WTD35T1	 산배기(ACID)	 [기본 사이즈] 100 mm	 191026.05 	 92423.4	 43362.2
WTD35T1	 산배기(ACID)	 [기본 사이즈] 200 mm	 187741.81 	 93799.97	 49329.2
WTD35T1	 산배기(ACID)	 [기본 사이즈] 200 mm	 187741.81 	 91367.52	 49329.2
WTD35T1	 열배기(HEAT)	 [기본 사이즈] 200 mm	 191057.03 	 92583.51	 49691.0
WFF3503	 열배기(HEAT)	 [기본 사이즈] 40 mm	 177016.66 	 64256.31	 49794.61
WFF3503	 열배기(HEAT)	 [기본 사이즈] 75 mm	 177565.41 	 64544.32	 49576.06
WFF3503	 열배기(HEAT)	 [기본 사이즈] 75 mm	 177565.41 	 64302.32	 49576.06
WFF3503	 열배기(HEAT)	 [기본 사이즈] 40 mm	 176788.06 	 64590.31	 49794.61
WFF3503	 열배기(HEAT)	 [기본 사이즈] 100 mm	 179404.91 	 65280.32	 49630.0
MPC3504	 열배기(HEAT)	 [기본 사이즈] 150 mm	 200428.1 	 95916.25	 41959.76
MPC3504	 열배기(HEAT)	 [기본 사이즈] 150 mm	 200428.1 	 95556.25	 41959.76
MPC3504	 열배기(HEAT)	 [기본 사이즈] 50 mm	 200828.1 	 95916.25	 41959.76
MPC3504	 열배기(HEAT)	 [기본 사이즈] 200 mm	 200828.1 	 95556.25	 41959.76
MCD3523	 열배기(HEAT)	 [기본 사이즈] 25 mm	 177879.77 	 93705.98	 42000.0
MCD3536	 열배기(HEAT)	 [기본 사이즈] 25 mm	 204599.18 	 98886.65	 42000.0
MOV3511	 열배기(HEAT)	 [기본 사이즈] 25 mm	 200721.43 	 98886.65	 42000.0
MCD3512	 열배기(HEAT)	 [기본 사이즈] 25 mm	 186460.3 	 95487.96	 42000.0
MDF3501	 열배기(HEAT)	 [기본 사이즈] 300 mm	 190925.06 	 93822.73	 41564.96
MDF3501	 열배기(HEAT)	 [기본 사이즈] 250 mm	 190156.71 	 93822.73	 41564.96
MCD3522	 열배기(HEAT)	 [기본 사이즈] 25 mm	 179549.97 	 95487.96	 42000.0
MXP3503	 열배기(HEAT)	 [기본 사이즈] 25 mm	 185380.13 	 98884.65	 42000.0
MEB3522	 열배기(HEAT)	 [기본 사이즈] 25 mm	 209066.85 	 95507.3	 42000.0
MEB3522	 열배기(HEAT)	 [기본 사이즈] 25 mm	 208666.85 	 95507.3	 42000.0
MOV3501	 열배기(HEAT)	 [기본 사이즈] 25 mm	 194975.73 	 98886.65	 42000.0
MRV3521	 열배기(HEAT)	 [기본 사이즈] 25 mm	 198317.35 	 95501.34	 42000.0
MCD3513	 열배기(HEAT)	 [기본 사이즈] 25 mm	 188378.13 	 98886.65	 42000.0
